id,attr_time,a_x,a_y,a_z,g_x,g_y,g_z
38,1.43819E+12,-8.855554,4.0695443,-0.7152678,-0.08038189,0.003811263,-0.4723715
39,1.43819E+12,-8.9124155,4.0282445,-0.7368156,-0.084657945,0.021220922,-0.45801616
40,1.43819E+12,-8.956709,3.9432502,-0.7380127,-0.0907666,0.04046318,-0.42502943
41,1.43819E+12,-8.962694,3.9031472,-0.7212533,-0.097486116,0.058483705,-0.39967853
42,1.43819E+12,-8.974665,3.8522706,-0.75956047,-0.10725996,0.07375533,-0.36821896
43,1.43819E+12,-8.985439,3.8115692,-0.7410054,-0.107565396,0.08627807,-0.33645397
44,1.43819E+12,-8.986636,3.774459,-0.7541735,-0.10664909,0.09208129,-0.30438352
45,1.43819E+12,-9.014768,3.7427359,-0.78410107,-0.111841455,0.10918552,-0.27720004
46,1.43819E+12,-9.032125,3.7325604,-0.7882909,-0.112146884,0.11987566,-0.25123826
47,1.43819E+12,-9.077017,3.7427359,-0.81642276,-0.107565396,0.1278169,-0.22863623
48,1.43819E+12,-9.078813,3.7535098,-0.84934306,-0.112146884,0.12934408,-0.2038962
49,1.43819E+12,-9.068638,3.7618895,-0.83497787,-0.11672837,0.12812234,-0.17640726
50,1.43819E+12,-8.980651,3.7966053,-0.8511387,-0.113368616,0.12415172,-0.16693886
51,1.43819E+12,-8.900445,3.8301241,-0.84335756,-0.109092556,0.10552033,-0.16724429
52,1.43819E+12,-8.896255,3.821146,-0.8487445,-0.10084587,0.093303025,-0.18465395
53,1.43819E+12,-8.887876,3.833117,-0.86251116,-0.09198833,0.08444548,-0.2011473
54,1.43819E+12,-8.904634,3.8205473,-0.8870517,-0.08710141,0.08230745,-0.2225276
55,1.43819E+12,-8.987235,3.799598,-0.89662856,-0.077022135,0.07070101,-0.24910024
56,1.43819E+12,-9.020754,3.7984009,-0.9463082,-0.07793843,0.070090145,-0.25520888
57,1.43819E+12,-9.03452,3.757101,-0.9379285,-0.084657945,0.06673038,-0.24910024
58,1.43819E+12,-9.075222,3.7014358,-0.93732995,-0.09382093,0.067341246,-0.23810466
59,1.43819E+12,-9.127894,3.6541502,-0.9343372,-0.10023501,0.06520322,-0.2179461
60,1.43819E+12,-9.190144,3.6469676,-0.9175778,-0.107870825,0.059705433,-0.18954086
61,1.43819E+12,-9.178771,3.6367924,-0.9020155,-0.10664909,0.053902213,-0.1654117
62,1.43819E+12,-9.096769,3.6355953,-0.8888474,-0.09229376,0.048098993,-0.1318141
63,1.43819E+12,-9.046491,3.6541502,-0.86490536,-0.07518954,0.027024142,-0.106463194
64,1.43819E+12,-8.963293,3.7008374,-0.8595184,-0.07091348,0.024275249,-0.0896644
65,1.43819E+12,-8.93935,3.7469256,-0.8643068,-0.062666796,0.013585107,-0.08661007
66,1.43819E+12,-8.893262,3.7978024,-0.86969376,-0.058390744,0.008392753,-0.09332959
67,1.43819E+12,-8.886678,3.821146,-0.87687635,-0.055336416,0.01175251,-0.103408866
68,1.43819E+12,-8.880095,3.8534677,-0.8643068,-0.06052877,0.012668809,-0.12356742
69,1.43819E+12,-8.865729,3.8804023,-0.87208796,-0.07060805,0.012057943,-0.14800203
70,1.43819E+12,-8.863335,3.8792052,-0.87927055,-0.084352516,0.02091549,-0.16602255
71,1.43819E+12,-8.875904,3.858256,-0.86610246,-0.09992958,0.0313002,-0.18404308
72,1.43819E+12,-8.909423,3.8426938,-0.88166475,-0.10878713,0.04046318,-0.20328534
73,1.43819E+12,-8.933365,3.8115692,-0.85772276,-0.11245231,0.04412837,-0.21764067
74,1.43819E+12,-8.965088,3.781043,-0.84455466,-0.11733924,0.04748813,-0.23535576
75,1.43819E+12,-8.98903,3.731962,-0.82899237,-0.120698996,0.049320724,-0.24421331
76,1.43819E+12,-8.993818,3.6709096,-0.79248077,-0.11428491,0.048404425,-0.25398713
77,1.43819E+12,-8.994417,3.6529531,-0.8206126,-0.11459035,0.048098993,-0.25337628
78,1.43819E+12,-9.0315275,3.6361938,-0.8002619,-0.106343664,0.044739235,-0.25551432
79,1.43819E+12,-9.025542,3.6128504,-0.79607207,-0.09962414,0.047182694,-0.25215456
80,1.43819E+12,-9.056666,3.618836,-0.80086046,-0.09198833,0.045655534,-0.24299157
81,1.43819E+12,-9.004593,3.627814,-0.87089086,-0.08771227,0.045655534,-0.24176985
82,1.43819E+12,-9.068638,3.6433764,-0.8391677,-0.08771227,0.038936015,-0.24207528
83,1.43819E+12,-9.126697,3.6104562,-0.79966336,-0.08618511,0.04321207,-0.23627207
84,1.43819E+12,-9.09617,3.5649664,-0.8230068,-0.08618511,0.05573481,-0.22741452
85,1.43819E+12,-9.095572,3.560178,-0.80684596,-0.08404708,0.04657183,-0.21580808
86,1.43819E+12,-9.077017,3.5326445,-0.79128367,-0.087406844,0.038019717,-0.19656582
87,1.43819E+12,-9.074623,3.5093012,-0.7739257,-0.08251992,0.045960963,-0.17823987
88,1.43819E+12,-9.065644,3.5236664,-0.7823054,-0.07457867,0.0462664,-0.15777588
89,1.43819E+12,-9.06744,3.5565867,-0.79008657,-0.06511026,0.045960963,-0.14464226
90,1.43819E+12,-9.060258,3.5930982,-0.8170213,-0.05686358,0.04046318,-0.13914448
91,1.43819E+12,-9.041104,3.6062663,-0.8026561,-0.055336416,0.043517504,-0.1308978
92,1.43819E+12,-9.013571,3.6182373,-0.83976626,-0.05472555,0.045350097,-0.12478915
93,1.43819E+12,-9.021352,3.6619315,-0.8499416,-0.054114684,0.04321207,-0.1299815
94,1.43819E+12,-9.026739,3.6601357,-0.82480246,-0.07091348,0.043517504,-0.14464226
95,1.43819E+12,-9.004593,3.6511576,-0.8158242,-0.071524344,0.043517504,-0.15808131
96,1.43819E+12,-8.995016,3.642778,-0.81522566,-0.06938632,0.04046318,-0.16968775
97,1.43819E+12,-9.027337,3.6613328,-0.82121116,-0.07030261,0.03618712,-0.17732356
98,1.43819E+12,-9.032125,3.6176388,-0.8206126,-0.074273236,0.040157743,-0.1785453
99,1.43819E+12,-9.0016,3.6032736,-0.83976626,-0.078854725,0.04779356,-0.17732356
100,1.43819E+12,-9.037513,3.602675,-0.830788,-0.08496338,0.052680485,-0.17885073
101,1.43819E+12,-9.0237465,3.5763388,-0.83617496,-0.09412636,0.059705433,-0.18159962
102,1.43819E+12,-9.068039,3.5619736,-0.85054016,-0.09718069,0.06703582,-0.18251592
103,1.43819E+12,-9.018359,3.5230677,-0.8122329,-0.10848169,0.06764668,-0.17793442
104,1.43819E+12,-9.210494,3.5613751,-0.8218097,-0.10512193,0.073144466,-0.17243664
105,1.43819E+12,-9.239224,3.620033,-0.85473,-0.09656982,0.07558793,-0.1599139
106,1.43819E+12,-9.11712,3.6403837,-0.86490536,-0.08618511,0.076198794,-0.12356742
107,1.43819E+12,-8.989629,3.6535518,-0.89064306,-0.08832314,0.08719437,-0.11623704
108,1.43819E+12,-9.083003,3.7606924,-0.93732995,-0.08526881,0.08536177,-0.10860122
109,1.43819E+12,-8.972271,3.7666779,-0.9540894,-0.099013284,0.09513562,-0.053928778
110,1.43819E+12,-8.863934,3.8971617,-0.9911995,-0.10267847,0.116821334,-0.015138835
111,1.43819E+12,-8.736442,3.7415388,-0.98700964,-0.113368616,0.13026036,-0.06797869
112,1.43819E+12,-8.9279785,3.8576574,-0.9498995,-0.11764467,0.11468331,-0.123872854
113,1.43819E+12,-8.877101,3.8379054,-0.9504981,-0.115201205,0.0902487,-0.1757964
114,1.43819E+12,-8.782531,3.7565024,-0.931943,-0.09504265,0.071922734,-0.19534409
115,1.43819E+12,-8.852561,3.70802,-0.9624691,-0.07946559,0.052985914,-0.23260687
116,1.43819E+12,-9.091382,3.7098155,-0.9780314,-0.07610583,0.042601205,-0.25856864
117,1.43819E+12,-9.146449,3.6260185,-0.97025025,-0.077022135,0.049320724,-0.2506274
118,1.43819E+12,-9.110536,3.630807,-0.97743285,-0.08526881,0.055429377,-0.2197787
119,1.43819E+12,-9.118318,3.6846764,-0.9648633,-0.08526881,0.04779356,-0.18129419
120,1.43819E+12,-8.9758625,3.6457705,-0.9403227,-0.09443179,0.04076861,-0.14189339
121,1.43819E+12,-8.975264,3.6619315,-0.9223662,-0.09107203,0.048404425,-0.13670102
122,1.43819E+12,-8.962694,3.655946,-0.8948329,-0.09107203,0.044739235,-0.14158794
123,1.43819E+12,-8.911818,3.6828809,-0.9008184,-0.07793843,0.040157743,-0.15502699
124,1.43819E+12,-8.942344,3.6822822,-0.9211691,-0.07244064,0.030078469,-0.16999318
125,1.43819E+12,-8.998607,3.7122097,-0.9343372,-0.06511026,0.033438228,-0.1898463
126,1.43819E+12,-8.996213,3.7140055,-0.9451111,-0.06663743,0.027329575,-0.19473322
127,1.43819E+12,-9.002198,3.7116113,-0.9588778,-0.07213521,0.025496978,-0.20175818
128,1.43819E+12,-9.050082,3.6750996,-0.9331401,-0.08251992,0.03160563,-0.20359077
129,1.43819E+12,-9.048885,3.606865,-0.88525605,-0.090155736,0.036797985,-0.19839841
130,1.43819E+12,-9.027936,3.570952,-0.8487445,-0.094737224,0.038936015,-0.19381693
131,1.43819E+12,-9.051279,3.5613751,-0.8655039,-0.08954487,0.039241448,-0.18557024
132,1.43819E+12,-9.073426,3.554791,-0.88046765,-0.08679598,0.051458754,-0.18190505
133,1.43819E+12,-9.063849,3.5523968,-0.91338795,-0.0907666,0.049626157,-0.18129419
134,1.43819E+12,-9.124901,3.5350387,-0.9127894,-0.09718069,0.061843462,-0.18312678
135,1.43819E+12,-9.19553,3.5116954,-0.8822633,-0.109092556,0.06489779,-0.18190505
136,1.43819E+12,-9.294291,3.4512417,-0.8122329,-0.119477265,0.059705433,-0.16846602
137,1.43819E+12,-9.483433,3.3979707,-0.770933,-0.11764467,0.06092716,-0.16632798
138,1.43819E+12,-9.528324,3.2992098,-0.7380127,-0.106343664,0.05787284,-0.17823987
139,1.43819E+12,-9.157822,3.0747535,-0.682946,-0.09229376,0.05237505,-0.20786682
140,1.43819E+12,-9.062054,2.8880057,-0.6715736,-0.080076456,0.037714284,-0.26131755
141,1.43819E+12,-9.078215,2.718616,-0.6536171,-0.09718069,0.009614483,-0.34256262
142,1.43819E+12,-9.053075,2.4833858,-0.58418524,-0.11397948,-0.001686525,-0.3779928
143,1.43819E+12,-8.933964,2.2637177,-0.5267244,-0.1487988,-0.004740851,-0.40609258
144,1.43819E+12,-8.669404,2.0632033,-0.45010993,-0.17476058,-0.004129985,-0.41739362
145,1.43819E+12,-8.003218,1.8028339,-0.374094,-0.19522455,-0.005351717,-0.44610426
146,1.43819E+12,-6.9946604,1.5251064,-0.40761283,-0.20286037,-0.002602821,-0.479091
147,1.43819E+12,-6.175245,1.4999673,-0.53689975,-0.19430825,-0.01298753,-0.5050528
148,1.43819E+12,-5.283405,1.644218,-0.694917,-0.16804105,-0.033146083,-0.5304037
149,1.43819E+12,-4.2760444,1.8142064,-0.88525605,-0.14543904,-0.061856747,-0.5090234
150,1.43819E+12,-4.4645877,2.1458032,-1.0827777,-0.14116299,-0.10431189,-0.5536165
151,1.43819E+12,-6.6989765,2.8904,-1.1312603,-0.18025836,-0.14188011,-0.7307675
152,1.43819E+12,-9.5971575,3.8115692,-0.9487024,-0.24012315,-0.14249097,-0.8376689
153,1.43819E+12,-10.752359,4.429273,-0.7158663,-0.3051803,-0.10889337,-0.74115217
154,1.43819E+12,-10.167576,4.446631,-0.58897364,-0.3024314,-0.039865598,-0.4088415
155,1.43819E+12,-11.092337,4.7536874,-0.8810662,-0.24165031,0.025496978,-0.34622782
156,1.43819E+12,-14.371196,5.7400985,-1.1001357,-0.18392354,0.07406077,-0.71060896
157,1.43819E+12,-18.088194,5.5581393,-1.2862848,-0.13444346,0.055123944,-0.9830549
158,1.43819E+12,-19.60911,5.275025,-1.2958617,-0.09229376,-0.086596794,-0.89570105
159,1.43819E+12,-19.60911,4.96318,-0.98461545,-0.12925111,-0.14646159,-0.61256504
160,1.43819E+12,-19.60911,4.335301,-0.4961983,-0.20072234,-0.10858794,-0.4115904
161,1.43819E+12,-19.575592,3.6337996,-0.2136825,-0.2630306,-0.015736425,-0.28147608
162,1.43819E+12,-17.378313,3.1130607,-0.15203181,-0.2584491,0.09421932,-0.04018432
163,1.43819E+12,-14.569316,2.3211784,-0.14963761,-0.23004389,0.14522657,0.16628814
164,1.43819E+12,-12.208633,1.6514006,0.10474633,-0.18850504,0.12109739,0.32847288
165,1.43819E+12,-9.620501,0.88645315,0.5883751,-0.16223782,0.022442654,0.31442297
166,1.43819E+12,-5.884948,0.3609259,0.8367735,-0.09229376,-0.089345686,0.52944756
167,1.43819E+12,-1.9901801,0.3477578,0.61770403,0.014607653,-0.108282514,0.9142927
168,1.43819E+12,1.5867572,0.39085343,-0.17597382,0.09493644,-0.052999206,1.1259575
169,1.43819E+12,4.0294414,1.1474211,-0.97623575,0.13433725,-0.001381092,1.2490468
170,1.43819E+12,1.3521254,1.1330559,-1.0684125,0.058589958,0.04901529,0.70537674
171,1.43819E+12,-0.2705448,0.8283938,-0.79487497,-0.07396781,-0.014514694,0.100925565
172,1.43819E+12,0.60333884,0.64942724,-0.6679823,-0.13047284,-0.059107855,0.09481689
173,1.43819E+12,0.7026982,0.66139823,-0.6063316,-0.13169457,-0.09728693,0.099398404
174,1.43819E+12,0.87328506,0.99299514,-0.6344634,-0.13413803,-0.099730395,0.09084627
175,1.43819E+12,0.6847417,1.6567876,-0.84934306,-0.11856097,-0.029786324,-0.027967006
176,1.43819E+12,-3.4165258,3.3985693,-1.1563994,-0.11245231,-0.02215051,-0.41708815
177,1.43819E+12,-12.662932,4.300585,0.03172317,-0.20041691,-0.08048814,-1.3984431
178,1.43819E+12,-12.921507,2.3720553,0.5315128,-0.23493078,-0.1605115,-1.7237289
179,1.43819E+12,-9.9473095,4.1880574,0.48243165,-0.11459035,-0.1146966,-0.5389558
180,1.43819E+12,-15.288175,4.460996,0.97982705,-0.029985506,-0.21457307,-1.0453631
181,1.43819E+12,-19.091963,4.9416323,0.8367735,0.07630504,-0.25580645,-1.3880584
182,1.43819E+12,-19.60911,5.0134583,0.43514615,0.16640767,-0.28390625,-1.4335679
183,1.43819E+12,-19.60911,5.1481323,-0.011372458,0.1517469,-0.22251432,-1.1727285
184,1.43819E+12,-19.60911,4.794389,-0.22445641,0.06897467,-0.08170987,-0.63241816
185,1.43819E+12,-19.60911,4.7494974,-0.31543607,-0.04434084,0.05451308,-0.022469223
186,1.43819E+12,-18.720861,4.0683475,-0.0712275,-0.1683465,0.10979638,0.22187689
187,1.43819E+12,-16.232687,2.983774,0.5602432,-0.2779968,0.006254723,0.19744226
188,1.43819E+12,-12.628217,1.8010383,0.97623575,-0.32503343,-0.097897805,0.22676378
189,1.43819E+12,-8.483853,0.99299514,0.97144735,-0.28532717,-0.124775864,0.43598512
190,1.43819E+12,-4.2197804,0.7344214,0.39504328,-0.14299558,-0.043530792,0.84770834
191,1.43819E+12,-1.3395559,0.6398504,-0.19752164,-0.00677263,0.12812234,1.0642601
192,1.43819E+12,0.37469256,0.25617957,-0.6823475,0.08699519,0.18798713,0.9036025
193,1.43819E+12,2.0374656,0.35673606,-0.81881696,0.10012879,0.051458754,0.7221755
194,1.43819E+12,2.2272062,1.103727,-0.7368156,0.08333,-0.07712838,0.46164146
195,1.43819E+12,0.3645172,0.89303726,-0.45908818,0.016745687,-0.20999157,0.09695494
196,1.43819E+12,0.5446809,0.81402856,-0.31004912,-0.07793843,-0.24175657,-0.025218114
197,1.43819E+12,0.9259575,0.86251116,-0.24480712,-0.15124226,-0.17853202,-0.055150516
198,1.43819E+12,0.97982705,1.009156,-0.23822308,-0.1759823,-0.14249097,-0.14922376
199,1.43819E+12,0.7422025,1.4466964,-0.3405752,-0.16865191,-0.13821492,-0.24268615
200,1.43819E+12,-1.412579,2.6156654,-0.6572084,-0.14849336,-0.08415333,-0.29216623
201,1.43819E+12,-7.505822,4.5040917,-0.11432313,-0.19186479,0.022137221,-0.66235054
202,1.43819E+12,-14.034212,3.839701,0.57041854,-0.2285167,0.04290664,-1.3694271
203,1.43819E+12,-12.175713,5.1864395,0.5117606,-0.15246399,0.012668809,-0.9928286
204,1.43819E+12,-15.634137,5.746084,1.1378443,-0.10939799,0.06367606,-0.7475662
205,1.43819E+12,-19.597738,4.855441,1.6340426,-0.09534809,0.004727561,-1.3648455
206,1.43819E+12,-19.60911,4.6657004,1.4873978,-0.059917904,-0.1342443,-1.6287394
207,1.43819E+12,-19.60911,4.720767,1.0714053,-0.07916016,-0.07529578,-1.2157944
208,1.43819E+12,-19.60911,4.160524,0.92057055,-0.09809698,0.10368773,-0.7677249
209,1.43819E+12,-19.60911,3.8696284,0.9528923,-0.13138914,0.16538511,-0.1870974
210,1.43819E+12,-19.60911,3.232771,1.0726024,-0.12253159,0.17912959,0.17545113
211,1.43819E+12,-17.310078,2.777274,1.0779893,-0.07030261,0.10857465,0.32114246
212,1.43819E+12,-13.619416,2.1254525,1.1109096,-0.018989936,0.034354527,0.43231997
213,1.43819E+12,-9.725846,1.4544775,0.8924387,0.025603227,0.005949291,0.44759157
214,1.43819E+12,-5.4234653,1.0809821,0.19871874,0.10929177,-0.019707048,0.63604355
215,1.43819E+12,-1.5107412,1.0648212,-0.6326678,0.15816098,-0.01512556,0.9252882
216,1.43819E+12,1.2282255,1.1055226,-1.0696096,0.10776461,0.12292999,1.0230267
217,1.43819E+12,2.4115596,0.99419224,-1.4173675,0.051565,0.24143784,0.8379345
218,1.43819E+12,1.0342951,1.1785458,-1.2114661,-0.018073633,0.18371107,0.574957
219,1.43819E+12,-0.53450555,0.8750807,-0.6697779,-0.11611751,0.06795211,0.14765674
220,1.43819E+12,0.43394905,0.5518635,-0.320823,-0.15338029,-0.08751309,0.080767006
221,1.43819E+12,0.90261406,0.37110126,-0.11731588,-0.14116299,-0.17425597,0.04258792
222,1.43819E+12,1.0564415,0.4441244,-0.054468088,-0.11642294,-0.19838513,-0.036213696
223,1.43819E+12,1.1043255,0.6985083,-0.24959552,-0.08710141,-0.14035293,-0.089053534
224,1.43819E+12,0.7302315,1.1917139,-0.5363012,-0.065415695,-0.09087285,-0.19595495
225,1.43819E+12,-1.9249382,2.5785553,-0.9223662,-0.08526881,-0.02306681,-0.30743787
226,1.43819E+12,-9.132084,4.4723687,0.08439561,-0.2040821,0.0462664,-0.79551923
227,1.43819E+12,-13.328521,3.0801406,0.8702923,-0.28777063,-0.003824553,-1.3138384
228,1.43819E+12,-9.282919,4.514866,1.2449849,-0.22698954,0.018777462,-0.55972517
229,1.43819E+12,-14.069527,4.6040497,2.195483,-0.16773562,0.04779356,-0.68434167
230,1.43819E+12,-17.948133,4.6603136,2.753332,-0.07396781,-0.041698195,-1.2548898
231,1.43819E+12,-19.60911,4.6561236,2.1631613,0.08455173,-0.13241169,-1.7145659
232,1.43819E+12,-19.60911,5.088876,1.3078327,0.112651534,-0.14065838,-1.5936146
233,1.43819E+12,-19.60911,4.197634,0.99778354,0.046372645,0.083529174,-1.11378
234,1.43819E+12,-19.60911,3.5577838,1.3204023,-0.09870785,0.10552033,-0.70480573
235,1.43819E+12,-19.60911,3.0148985,1.5490485,-0.18300726,0.03465996,-0.12875977
236,1.43819E+12,-18.17259,2.689287,1.578976,-0.17109537,-0.033451512,0.11986238
237,1.43819E+12,-14.359224,2.2523453,1.3269863,-0.10237304,0.051458754,0.37825838
238,1.43819E+12,-11.360487,1.8770541,0.9911995,-0.011354119,0.17149377,0.41216138
239,1.43819E+12,-8.5143795,1.4155718,0.40880993,0.06592033,0.1323984,0.44087204
240,1.43819E+12,-4.833295,1.2156559,-0.14963761,0.117538445,0.08261288,0.7114854
241,1.43819E+12,-1.204882,1.1384429,-0.6607997,0.11020807,0.1464483,1.0560133
242,1.43819E+12,1.5765818,0.80804306,-1.0187328,0.07691591,0.23563462,1.1635257
243,1.43819E+12,2.9945478,0.7978677,-1.1647792,0.024992362,0.27106482,1.0560133
244,1.43819E+12,0.42556936,0.7787141,-0.85891986,-0.014408447,0.19104145,0.7435558
245,1.43819E+12,-0.31364042,0.6194997,-0.36990416,-0.068470016,0.056040242,0.3599324
246,1.43819E+12,1.0720038,0.38606504,-0.18195933,-0.084352516,-0.007795176,0.33763584
247,1.43819E+12,1.2515689,0.39085343,0.035913024,-0.08557425,-0.04780685,0.17850545
248,1.43819E+12,1.3431472,0.7026982,0.053869538,-0.077022135,-0.07010343,0.047474846
249,1.43819E+12,1.292869,1.0935516,-0.048482586,-0.06602655,-0.009933205,-0.051179886
250,1.43819E+12,-0.036511578,2.1948843,-0.41060558,-0.062666796,0.04290664,-0.23077427
251,1.43819E+12,-5.7646394,4.1455603,-0.16220717,-0.12161529,0.12659517,-0.66051793
252,1.43819E+12,-13.311163,3.9372647,1.0953473,-0.22821128,0.1333147,-1.4619732
253,1.43819E+12,-9.935339,4.369418,0.664391,-0.110619724,0.09605192,-0.9247172
254,1.43819E+12,-12.337321,4.6657004,0.62368953,-0.0617505,0.13178752,-0.8147614
255,1.43819E+12,-16.32187,4.446631,1.062427,-0.08496338,0.09971711,-1.5453563
256,1.43819E+12,-19.60911,4.461595,0.6853402,-0.066942856,0.003200397,-2.0233583
257,1.43819E+12,-19.60911,4.7518916,0.46627077,-0.087406844,-0.1314954,-1.9619664
258,1.43819E+12,-19.60911,3.9432502,0.14305355,-0.12772395,0.087499805,-0.9289932
259,1.43819E+12,-19.60911,4.2957964,0.3429694,-0.1732334,0.2829767,-0.06034287
260,1.43819E+12,-19.60911,3.606865,0.80205756,-0.17934206,0.29672116,0.2829634
261,1.43819E+12,-18.860323,3.2082303,1.3910311,-0.14207928,0.11895936,0.109172225
262,1.43819E+12,-16.607979,2.4893713,1.6238673,-0.021127962,-0.02092878,0.046253115
263,1.43819E+12,-13.729549,1.8387469,1.2413936,0.10532115,-0.060329586,0.094206035
264,1.43819E+12,-10.971429,1.638831,0.4261679,0.169462,0.014806837,0.21912798
265,1.43819E+12,-8.183381,1.6651673,-0.40821138,0.19328573,0.10552033,0.53463984
266,1.43819E+12,-4.711789,1.5280992,-0.8511387,0.15510666,0.26403987,1.1015228
267,1.43819E+12,-1.0702082,1.1653777,-1.0857705,0.10501572,0.36300004,1.501945
268,1.43819E+12,1.7729063,0.8403648,-1.1168951,0.04942698,0.3571968,1.4475781
269,1.43819E+12,3.2662897,0.7541735,-0.95827925,0.026824959,0.27228653,1.1904037
270,1.43819E+12,1.6101006,0.84694886,-0.78888947,-0.005550899,0.19409578,0.69987893
271,1.43819E+12,-0.04369418,0.8475474,-0.43155485,-0.056252714,0.05237505,0.20141289
272,1.43819E+12,0.76315176,0.7906851,-0.40282443,-0.08129819,-0.022455944,0.08992997
273,1.43819E+12,0.9379285,0.81642276,-0.29688102,-0.109092556,-0.05116661,-0.010557354
274,1.43819E+12,0.9355343,1.1061212,-0.320823,-0.1197827,-0.03650584,-0.061259165
275,1.43819E+12,0.8810662,1.4927847,-0.41359833,-0.10237304,-0.000770226,-0.15105635
276,1.43819E+12,-1.1450269,2.5234885,-0.75956047,-0.061139636,0.032216497,-0.3013292
277,1.43819E+12,-7.269395,3.9791632,-0.15083471,-0.10542737,0.043517504,-0.86332524
278,1.43819E+12,-9.906608,3.7241807,0.42078096,-0.12283702,-0.003213687,-1.2289281
279,1.43819E+12,-8.763975,4.8644195,0.34117374,-0.037010457,0.018166596,-0.7863562
280,1.43819E+12,-12.48217,5.094861,0.7164649,-0.000358544,-0.0670491,-1.1528753
281,1.43819E+12,-15.506047,4.83928,0.6452374,0.041791163,-0.13302256,-1.4848806
282,1.43819E+12,-19.476233,4.881179,0.34955344,0.010942467,-0.17731029,-1.9161514
283,1.43819E+12,-19.60911,4.3634324,0.1448492,-0.058696173,-0.19685797,-2.1097958
284,1.43819E+12,-19.60911,2.9388826,0.15801731,-0.15307486,-0.18128091,-1.877667
285,1.43819E+12,-19.60911,3.21661,0.3298013,-0.29082498,-0.14188011,-1.0966758
286,1.43819E+12,-19.60911,2.759916,0.4961983,-0.3827602,-0.037422143,-0.4106741
287,1.43819E+12,-19.60911,2.3732524,0.9211691,-0.42338273,0.02671871,0.0517509
