id,attr_time,a_x,a_y,a_z,g_x,g_y,g_z
71,1.43599E+12,-1.3958195,9.640253,0.036511578,0.05649175,-0.003957346,-0.086928785
72,1.43599E+12,-1.4413095,9.68275,0.035314474,0.06015694,0.003373038,-0.09151027
73,1.43599E+12,-1.4915876,9.689933,0.035913024,0.057102617,-0.001513884,-0.09151027
74,1.43599E+12,-1.5119383,9.64564,0.02633622,0.058935214,-0.002124749,-0.09334287
75,1.43599E+12,-1.4939818,9.654019,0.024540568,0.063822135,-0.014342055,-0.08876138
76,1.43599E+12,-1.4903905,9.64983,-0.00059855,0.063822135,-0.015869219,-0.088150516
77,1.43599E+12,-1.4891934,9.673772,-0.004189853,0.05740805,-0.020145275,-0.08173643
78,1.43599E+12,-1.4826094,9.673173,-0.004189853,0.049772233,-0.017396381,-0.07135172
79,1.43599E+12,-1.4814123,9.665392,0.024540568,0.055575453,-0.025032196,-0.06768653
80,1.43599E+12,-1.4951789,9.640852,0.035314474,0.05282656,-0.028086523,-0.06432677
81,1.43599E+12,-1.4562732,9.660006,0.04369418,0.05862978,-0.031751715,-0.060356148
82,1.43599E+12,-1.4413095,9.662998,0.0664391,0.06779276,-0.035111472,-0.06066158
83,1.43599E+12,-1.4203602,9.680356,0.05925649,0.065349296,-0.037860367,-0.057607256
84,1.43599E+12,-1.3796587,9.68694,0.030526072,0.065349296,-0.043358155,-0.060967013
85,1.43599E+12,-1.3617022,9.696517,0.054468088,0.062600404,-0.040914692,-0.06432677
86,1.43599E+12,-1.3413515,9.687539,0.046088383,0.05862978,-0.038776666,-0.06982456
87,1.43599E+12,-1.3174095,9.688137,0.038307227,0.059851512,-0.036333203,-0.07440605
88,1.43599E+12,-1.3563153,9.703699,0.037708677,0.05740805,-0.03358431,-0.07929297
89,1.43599E+12,-1.4000094,9.716867,0.044891283,0.05160483,-0.030529983,-0.08265273
90,1.43599E+12,-1.3694834,9.662399,0.0712275,0.05618632,-0.036333203,-0.08020927
91,1.43599E+12,-1.3856442,9.677363,0.05746084,0.058018915,-0.043663587,-0.076849505
92,1.43599E+12,-1.3790601,9.677961,0.047285482,0.051910263,-0.04885594,-0.07990383
93,1.43599E+12,-1.3706805,9.7007065,0.045489833,0.059851512,-0.0522157,-0.083874464
94,1.43599E+12,-1.3431472,9.627684,0.07062895,0.06657103,-0.06168411,-0.09181571
95,1.43599E+12,-1.3718776,9.781511,0.038905777,0.06290583,-0.051910266,-0.09303744
96,1.43599E+12,-1.4083891,9.7402115,0.05925649,0.05282656,-0.04641248,-0.08570705
97,1.43599E+12,-1.376666,9.68694,0.059855044,0.04671791,-0.041525558,-0.08295816
98,1.43599E+12,-1.364695,9.668385,0.09756372,0.047328774,-0.047328778,-0.08020927
99,1.43599E+12,-1.3317747,9.640852,0.11671733,0.047328774,-0.0512994,-0.086623356
100,1.43599E+12,-1.3509283,9.636662,0.12928689,0.06107324,-0.050383106,-0.0963972
101,1.43599E+12,-1.3557167,9.639654,0.11851298,0.064433,-0.05465916,-0.10220042
102,1.43599E+12,-1.3401544,9.698313,0.12389994,0.06718189,-0.04763421,-0.10647647
103,1.43599E+12,-1.3461399,9.696517,0.093972415,0.07054165,-0.042136423,-0.10067325
104,1.43599E+12,-1.3575124,9.702502,0.08439561,0.06198954,-0.023505034,-0.09303744
105,1.43599E+12,-1.395221,9.617508,0.093373865,0.06596016,-0.013120323,-0.09303744
106,1.43599E+12,-1.4311341,9.705495,0.0796072,0.064433,-0.006095372,-0.08967768
107,1.43599E+12,-1.4748282,9.660604,0.062249243,0.06229497,-0.000292156,-0.09181571
108,1.43599E+12,-1.4652514,9.630676,0.06284779,0.061684106,-0.006400805,-0.09151027
109,1.43599E+12,-1.4640543,9.656414,0.065242,0.06290583,-0.015869219,-0.08417989
110,1.43599E+12,-1.4347254,9.687539,0.073621705,0.06657103,-0.017090948,-0.07807124
111,1.43599E+12,-1.4347254,9.700109,0.06284779,0.06565473,-0.021672437,-0.07348975
112,1.43599E+12,-1.3850456,9.676167,0.05327099,0.061684106,-0.019839842,-0.07715494
113,1.43599E+12,-1.3880384,9.674969,0.059855044,0.064433,-0.019839842,-0.07746038
114,1.43599E+12,-1.3922282,9.663596,0.06404489,0.057713483,-0.015869219,-0.081125565
115,1.43599E+12,-1.4012065,9.668385,0.06284779,0.05527002,-0.009455133,-0.080820136
116,1.43599E+12,-1.3994108,9.67856,0.059855044,0.059851512,-0.013425756,-0.08020927
117,1.43599E+12,-1.3964181,9.669582,0.0664391,0.062600404,-0.015563786,-0.07807124
118,1.43599E+12,-1.3700819,9.673772,0.046686932,0.06015694,-0.016174652,-0.07135172
119,1.43599E+12,-1.352724,9.688736,0.009576807,0.06321127,-0.01831268,-0.069213696
120,1.43599E+12,-1.3623008,9.700109,0.04249708,0.05862978,-0.01831268,-0.07287888
121,1.43599E+12,-1.3461399,9.693524,0.032920275,0.05435372,-0.019228976,-0.076849505
122,1.43599E+12,-1.3533225,9.693524,0.046088383,0.05649175,-0.01861811,-0.07868211
123,1.43599E+12,-1.3772645,9.68694,0.039504327,0.055880886,-0.023505034,-0.080820136
124,1.43599E+12,-1.3706805,9.68694,0.046088383,0.05862978,-0.0241159,-0.08570705
125,1.43599E+12,-1.364695,9.655815,0.07062895,0.059851512,-0.03022455,-0.08570705
126,1.43599E+12,-1.3617022,9.704298,0.045489833,0.06198954,-0.03358431,-0.08631792
127,1.43599E+12,-1.3581109,9.68694,0.06943185,0.060462378,-0.03969296,-0.08570705
128,1.43599E+12,-1.3557167,9.655815,0.076015905,0.056797184,-0.04274729,-0.08937225
129,1.43599E+12,-1.3706805,9.662399,0.074220255,0.061378673,-0.038776666,-0.08998311
130,1.43599E+12,-1.3880384,9.745598,0.02932897,0.058018915,-0.032057147,-0.08937225
131,1.43599E+12,-1.4437037,9.752182,0.034715924,0.04488531,-0.02442133,-0.08937225
132,1.43599E+12,-1.4311341,9.646238,0.093972415,0.041525554,-0.03144628,-0.08570705
133,1.43599E+12,-1.4024036,9.630077,0.12808979,0.054659154,-0.04060926,-0.07715494
134,1.43599E+12,-1.4059949,9.612122,0.1340753,0.061378673,-0.04305272,-0.07776581
135,1.43599E+12,-1.3970166,9.630077,0.12928689,0.069625355,-0.05679719,-0.0805147
136,1.43599E+12,-1.3251907,9.664195,0.1328782,0.0775666,-0.06321128,-0.08570705
137,1.43599E+12,-1.3108255,9.686341,0.095169514,0.07817747,-0.05710262,-0.082347296
138,1.43599E+12,-1.3000516,9.713276,0.08080431,0.07329054,-0.04641248,-0.08173643
139,1.43599E+12,-1.3257892,9.723452,0.061052144,0.064433,-0.028697388,-0.07868211
140,1.43599E+12,-1.3413515,9.661202,0.051475335,0.063822135,-0.007927969,-0.081431
141,1.43599E+12,-1.364695,9.661801,0.026934769,0.061684106,-0.002735615,-0.08570705
142,1.43599E+12,-1.4401124,9.691729,0.050876785,0.063822135,0.001235008,-0.08998311
143,1.43599E+12,-1.4395138,9.68275,0.055066638,0.06290583,-0.008233402,-0.09212114
144,1.43599E+12,-1.4155718,9.662998,0.073621705,0.060462378,-0.020450708,-0.082347296
145,1.43599E+12,-1.389834,9.65821,0.062249243,0.06504387,-0.03022455,-0.07715494
146,1.43599E+12,-1.3640964,9.7007065,0.049679685,0.06504387,-0.03480604,-0.07165715
147,1.43599E+12,-1.3443443,9.711481,0.049679685,0.06107324,-0.03144628,-0.07440605
148,1.43599E+12,-1.3377602,9.68275,0.061052144,0.05862978,-0.02655936,-0.07898754
149,1.43599E+12,-1.3293805,9.67856,0.06584055,0.05649175,-0.017396381,-0.07929297
150,1.43599E+12,-1.3587095,9.668983,0.08020575,0.057102617,-0.015563786,-0.082347296
151,1.43599E+12,-1.377863,9.66659,0.08379706,0.060462378,-0.008233402,-0.08417989
152,1.43599E+12,-1.3802572,9.658808,0.073023155,0.062600404,-0.016174652,-0.082347296
153,1.43599E+12,-1.3623008,9.667787,0.0676362,0.06596016,-0.016785515,-0.082347296
154,1.43599E+12,-1.3700819,9.659407,0.04070143,0.0662656,-0.017701814,-0.08265273
155,1.43599E+12,-1.3599066,9.67018,0.039504327,0.0662656,-0.01861811,-0.08570705
156,1.43599E+12,-1.3850456,9.703101,0.036511578,0.063822135,-0.017090948,-0.08601249
157,1.43599E+12,-1.376666,9.680356,0.026934769,0.06565473,-0.016174652,-0.08631792
158,1.43599E+12,-1.4149733,9.680356,0.04129998,0.06290583,-0.017090948,-0.08601249
159,1.43599E+12,-1.417966,9.702502,0.046686932,0.05832435,-0.022283303,-0.08020927
160,1.43599E+12,-1.4149733,9.667188,0.05865794,0.061378673,-0.025337629,-0.076544076
161,1.43599E+12,-1.3916297,9.68694,0.049679685,0.06321127,-0.03022455,-0.07135172
162,1.43599E+12,-1.376666,9.690532,0.032920275,0.060767807,-0.038471233,-0.076544076
163,1.43599E+12,-1.3575124,9.623494,0.0712275,0.065349296,-0.039082095,-0.08326359
164,1.43599E+12,-1.3515269,9.66659,0.049081136,0.06931992,-0.03969296,-0.08173643
165,1.43599E+12,-1.3868413,9.7479925,0.034117375,0.062600404,-0.031751715,-0.073795184
166,1.43599E+12,-1.3784616,9.750985,0.019153614,0.041830987,-0.023199601,-0.07287888
167,1.43599E+12,-1.3754689,9.669582,0.049679685,0.047634207,-0.026864793,-0.06463221
168,1.43599E+12,-1.3503298,9.645041,0.090381116,0.056797184,-0.029613687,-0.06432677
169,1.43599E+12,-1.347337,9.623494,0.08200141,0.06931992,-0.034500606,-0.062188745
170,1.43599E+12,-1.3413515,9.660006,0.094570965,0.07603944,-0.041525558,-0.073795184
171,1.43599E+12,-1.2898762,9.665991,0.05267244,0.07726117,-0.04549618,-0.07898754
172,1.43599E+12,-1.2695254,9.715072,0.008379706,0.075734004,-0.038776666,-0.08020927
173,1.43599E+12,-1.3006501,9.754577,-0.01436521,0.059240647,-0.029919118,-0.069213696
174,1.43599E+12,-1.3102269,9.745,-0.017956512,0.05252113,-0.017090948,-0.06463221
175,1.43599E+12,-1.3413515,9.673173,0.029927522,0.048855938,-0.004262779,-0.06188331
176,1.43599E+12,-1.3569138,9.687539,0.023942016,0.06321127,-0.004568212,-0.067991965
177,1.43599E+12,-1.388637,9.696517,0.023942016,0.05862978,-0.007927969,-0.07898754
178,1.43599E+12,-1.3742718,9.687539,0.011372458,0.05618632,-0.019839842,-0.08417989
179,1.43599E+12,-1.3479356,9.67856,0.037708677,0.059240647,-0.03022455,-0.08417989
180,1.43599E+12,-1.3156139,9.69532,0.04189853,0.060767807,-0.041220125,-0.08448532
181,1.43599E+12,-1.3126211,9.701305,0.031124622,0.05435372,-0.043663587,-0.08265273
182,1.43599E+12,-1.3371617,9.673173,0.05207389,0.050077666,-0.035111472,-0.08020927
183,1.43599E+12,-1.3491327,9.662998,0.076015905,0.050077666,-0.029613687,-0.07746038
184,1.43599E+12,-1.3676877,9.655815,0.079008654,0.054048292,-0.023199601,-0.069519125
185,1.43599E+12,-1.365892,9.646238,0.08738836,0.057102617,-0.030835416,-0.07104629
186,1.43599E+12,-1.3389573,9.685144,0.06703765,0.06870906,-0.03022455,-0.06677023
187,1.43599E+12,-1.3377602,9.6923275,0.060453594,0.069930784,-0.029613687,-0.062494177
188,1.43599E+12,-1.3138182,9.69951,0.06823475,0.060767807,-0.03144628,-0.062188745
189,1.43599E+12,-1.3096284,9.694122,0.054468088,0.059546076,-0.03602777,-0.064021334
190,1.43599E+12,-1.3162124,9.7007065,0.050876785,0.05649175,-0.034500606,-0.07043542
191,1.43599E+12,-1.3144168,9.680356,0.060453594,0.05618632,-0.03144628,-0.07318432
192,1.43599E+12,-1.3150153,9.68694,0.047884032,0.05740805,-0.0372495,-0.07929297
193,1.43599E+12,-1.3221979,9.705495,0.062249243,0.057102617,-0.0381658,-0.07898754
194,1.43599E+12,-1.3096284,9.685743,0.06344634,0.055880886,-0.04641248,-0.076544076
195,1.43599E+12,-1.2880806,9.662399,0.092775315,0.05740805,-0.050688535,-0.07562778
196,1.43599E+12,-1.2850877,9.680356,0.075417355,0.057713483,-0.04855051,-0.069213696
197,1.43599E+12,-1.2838906,9.694122,0.109534726,0.054659154,-0.044274453,-0.07135172
198,1.43599E+12,-1.2671312,9.642049,0.06943185,0.05649175,-0.045801613,-0.07623865
199,1.43599E+12,-1.2844892,9.682152,0.08020575,0.06901449,-0.041220125,-0.081431
200,1.43599E+12,-1.3108255,9.784504,0.012569559,0.05740805,-0.032668013,-0.0673811
201,1.43599E+12,-1.3132197,9.739613,0.05267244,0.04793964,-0.028391955,-0.065243065
202,1.43599E+12,-1.2797008,9.668385,0.076614454,0.055880886,-0.030835416,-0.054247495
203,1.43599E+12,-1.240795,9.691729,0.10235212,0.05862978,-0.04060926,-0.059134416
204,1.43599E+12,-1.246182,9.6845455,0.11911154,0.05862978,-0.042136423,-0.0673811
205,1.43599E+12,-1.2078748,9.671976,0.12569559,0.058018915,-0.050077673,-0.07410061
206,1.43599E+12,-1.1827357,9.676167,0.11611878,0.06748733,-0.0522157,-0.081431
207,1.43599E+12,-1.1821371,9.719262,0.11611878,0.06596016,-0.042136423,-0.07990383
208,1.43599E+12,-1.1857284,9.718064,0.077213004,0.058935214,-0.035111472,-0.081431
209,1.43599E+12,-1.1767502,9.698313,0.08319851,0.05527002,-0.021061573,-0.08417989
210,1.43599E+12,-1.2174516,9.664195,0.08619126,0.063822135,-0.005789943,-0.08479076
211,1.43599E+12,-1.2629414,9.709685,0.0700304,0.05832435,0.001235008,-0.086623356
212,1.43599E+12,-1.2976574,9.7162695,0.073621705,0.057102617,0.002762172,-0.092426576
213,1.43599E+12,-1.30484,9.67018,0.08140286,0.05649175,-0.003651913,-0.09181571
214,1.43599E+12,-1.2934675,9.687539,0.07062895,0.060462378,-0.010676865,-0.08631792
215,1.43599E+12,-1.2976574,9.702502,0.0724246,0.057713483,-0.015258353,-0.08020927
216,1.43599E+12,-1.2802993,9.701305,0.047285482,0.05527002,-0.01831268,-0.086928785
217,1.43599E+12,-1.2761095,9.706094,0.08379706,0.05435372,-0.021061573,-0.08448532
218,1.43599E+12,-1.2761095,9.677363,0.089782566,0.049161367,-0.02075614,-0.08509619
219,1.43599E+12,-1.3066356,9.685743,0.09636662,0.044274446,-0.01861811,-0.08295816
220,1.43599E+12,-1.264737,9.670779,0.08559271,0.050077666,-0.017701814,-0.08356903
221,1.43599E+12,-1.1522095,9.703101,0.11192893,0.0503831,-0.01495292,-0.08631792
222,1.43599E+12,-0.9864111,9.733627,0.091578215,0.031751707,0.013452314,-0.0945646
223,1.43599E+12,-0.7793127,9.845556,0.089782566,0.005484503,0.078814894,-0.0954809
224,1.43599E+12,-0.5722142,9.93474,0.13108255,-0.046439044,0.15517305,-0.09151027
225,1.43599E+12,-0.80086046,9.7719345,0.19393034,-0.08736702,0.3023916,-0.09181571
226,1.43599E+12,-0.9840169,9.640852,0.24420857,-0.08981047,0.43617105,-0.07990383
227,1.43599E+12,-1.1881226,9.601946,0.27712885,-0.07545514,0.52291393,-0.06463221
228,1.43599E+12,-1.2785037,9.585187,0.25917232,-0.056212887,0.5699505,-0.060967013
229,1.43599E+12,-1.2431892,9.652225,0.20410569,-0.04124669,0.5843059,-0.0664648
230,1.43599E+12,-1.2970588,9.713875,0.12150574,-0.043079287,0.59163624,-0.07257345
231,1.43599E+12,-1.3730747,9.724648,0.12210429,-0.044911876,0.5806407,-0.08295816
232,1.43599E+12,-1.3868413,9.67018,0.12090719,-0.041857556,0.5525409,-0.09945153
233,1.43599E+12,-1.4466964,9.629479,0.11971009,-0.02383703,0.5161944,-0.10220042
234,1.43599E+12,-1.4317327,9.728839,0.08738836,-0.017728373,0.48717833,-0.10494931
235,1.43599E+12,-1.5263035,9.755175,0.091578215,-0.031778276,0.4456395,-0.105865605
236,1.43599E+12,-1.4879963,9.653421,0.11312603,-0.021698996,0.39860284,-0.08448532
237,1.43599E+12,-1.4437037,9.64564,0.15622166,-0.008565396,0.35095537,-0.072268024
238,1.43599E+12,-1.4688427,9.660604,0.17357962,-0.002456743,0.30911112,-0.07135172
239,1.43599E+12,-1.4628572,9.610326,0.16160862,0.010676857,0.27978957,-0.075016916
240,1.43599E+12,-1.4383167,9.613917,0.18076223,0.028086517,0.24008332,-0.07257345
241,1.43599E+12,-1.448492,9.63726,0.16460137,0.040303823,0.20312597,-0.07318432
242,1.43599E+12,-1.4323312,9.685144,0.15203181,0.04122012,0.17227727,-0.06860283
243,1.43599E+12,-1.400608,9.676167,0.12689269,0.045190744,0.14051229,-0.06310505
244,1.43599E+12,-1.377863,9.661801,0.1328782,0.063822135,0.12188089,-0.05608009
245,1.43599E+12,-1.3718776,9.695918,0.11791443,0.064433,0.09836258,-0.04783341
246,1.43599E+12,-1.3784616,9.710882,0.11192893,0.06015694,0.07026278,-0.053331196
247,1.43599E+12,-1.3605051,9.685743,0.1436521,0.05649175,0.048577063,-0.048749708
248,1.43599E+12,-1.292869,9.651626,0.15622166,0.06015694,0.026585914,-0.045695383
249,1.43599E+12,-1.2683283,9.665991,0.1376666,0.06229497,0.012841448,-0.030423753
250,1.43599E+12,-1.2473791,9.707291,0.14065935,0.064127564,0.002762172,-0.031645484
251,1.43599E+12,-1.2198458,9.72824,0.15801731,0.06290583,-0.001819316,-0.027369425
252,1.43599E+12,-1.1917139,9.7007065,0.15143326,0.061684106,-0.004262779,-0.031950913
253,1.43599E+12,-1.1737574,9.697714,0.17477672,0.060767807,-0.004873645,-0.035921536
254,1.43599E+12,-1.1605892,9.698911,0.18195933,0.054659154,-0.007927969,-0.036226973
255,1.43599E+12,-1.1480197,9.683948,0.18854338,0.058935214,-0.006400805,-0.030729182
256,1.43599E+12,-1.1330559,9.693524,0.2148796,0.061684106,-0.007011671,-0.031034619
257,1.43599E+12,-1.1079168,9.700109,0.20649989,0.06870906,-0.013425756,-0.034699805
258,1.43599E+12,-1.0785879,9.722255,0.1933318,0.068403624,-0.016785515,-0.03683784
259,1.43599E+12,-1.0576386,9.738416,0.16639702,0.07176338,-0.015869219,-0.04050303
260,1.43599E+12,-1.0432734,9.744401,0.18734628,0.07267968,-0.013731189,-0.04997144
261,1.43599E+12,-1.0444705,9.729437,0.18555063,0.07206882,-0.01495292,-0.06463221
262,1.43599E+12,-1.0570401,9.751583,0.1921347,0.06473843,-0.011898592,-0.07348975
263,1.43599E+12,-1.1013328,9.704298,0.18674773,0.069625355,-0.007317103,-0.080820136
264,1.43599E+12,-1.1246762,9.692925,0.17298107,0.07909377,-0.012204025,-0.07440605
265,1.43599E+12,-1.1444284,9.710882,0.17298107,0.08062093,-0.020145275,-0.07746038
266,1.43599E+12,-1.1366472,9.727043,0.15502456,0.07909377,-0.026864793,-0.08753965
267,1.43599E+12,-1.1408371,9.688137,0.15801731,0.09100564,-0.030529983,-0.08601249
268,1.43599E+12,-1.1067197,9.757569,0.09935937,0.08459155,-0.029002821,-0.08356903
269,1.43599E+12,-1.1336545,9.774328,0.108337626,0.06870906,-0.023199601,-0.091204844
270,1.43599E+12,-1.1540052,9.739014,0.11851298,0.059240647,-0.019534409,-0.093953736
271,1.43599E+12,-1.168969,9.668385,0.13946225,0.055880886,-0.013120323,-0.083874464
272,1.43599E+12,-1.228824,9.633669,0.16519992,0.06718189,-0.01128773,-0.07562778
273,1.43599E+12,-1.2372037,9.643246,0.17357962,0.07817747,-0.027170224,-0.06707567
274,1.43599E+12,-1.2186487,9.647436,0.15682021,0.08795131,-0.034195177,-0.06188331
275,1.43599E+12,-1.1851299,9.676167,0.11851298,0.098336026,-0.047939643,-0.055469226
276,1.43599E+12,-1.1348516,9.715671,0.08259996,0.09680886,-0.05679719,-0.04538995
277,1.43599E+12,-1.1168951,9.760562,0.061052144,0.08214809,-0.056491755,-0.04050303
278,1.43599E+12,-1.0827777,9.73662,0.059855044,0.07817747,-0.04641248,-0.042946488
279,1.43599E+12,-1.0857705,9.730635,0.091578215,0.07665031,-0.04305272,-0.045695383
280,1.43599E+12,-1.0654198,9.723452,0.094570965,0.074206844,-0.03938753,-0.055469226
281,1.43599E+12,-1.0767922,9.754577,0.11252748,0.07237425,-0.036333203,-0.06157788
282,1.43599E+12,-1.0588357,9.703699,0.11552023,0.07023622,-0.035416905,-0.07318432
283,1.43599E+12,-1.0654198,9.703699,0.110133275,0.07909377,-0.029002821,-0.07257345
284,1.43599E+12,-1.0827777,9.706693,0.10654198,0.08367525,-0.029919118,-0.07104629
285,1.43599E+12,-1.0815806,9.721058,0.09816227,0.075123146,-0.028697388,-0.070740856
286,1.43599E+12,-1.0791864,9.701305,0.06703765,0.07481771,-0.025032196,-0.0682974
287,1.43599E+12,-1.0630256,9.730036,0.074220255,0.07084709,-0.02655936,-0.0655485
288,1.43599E+12,-1.0522517,9.734824,0.06284779,0.0662656,-0.022588735,-0.06432677
289,1.43599E+12,-1.0726024,9.7324295,0.08140286,0.064127564,-0.02197787,-0.063715905
290,1.43599E+12,-1.0630256,9.701305,0.09935937,0.075734004,-0.0241159,-0.05943985
291,1.43599E+12,-1.0468647,9.703101,0.10534488,0.07665031,-0.03144628,-0.058828983
