id,attr_time,a_x,a_y,a_z,g_x,g_y,g_z
24,1.43599E+12,-2.633622,9.385869,0.12988544,-0.029162185,0.006812459,-0.1461296
25,1.43599E+12,-2.6839,9.3733,0.12928689,-0.0377143,0.040410046,-0.15345998
26,1.43599E+12,-2.7383683,9.378088,0.12988544,-0.036798,0.061179467,-0.16598272
27,1.43599E+12,-2.771887,9.342773,0.16220717,-0.04260122,0.081948884,-0.16934247
28,1.43599E+12,-2.7670987,9.291897,0.14844051,-0.0358817,0.08805753,-0.16231753
29,1.43599E+12,-2.8018146,9.308656,0.1376666,-0.026107859,0.09263903,-0.16170666
30,1.43599E+12,-2.80361,9.328408,0.10534488,-0.02152637,0.09263903,-0.16659358
31,1.43599E+12,-2.8167782,9.353547,0.10534488,-0.012668823,0.089279264,-0.16842617
32,1.43599E+12,-2.8042088,9.352949,0.10654198,-0.011752525,0.08225432,-0.17300767
33,1.43599E+12,-2.794632,9.347562,0.11252748,-0.009919929,0.07645109,-0.16628815
34,1.43599E+12,-2.7922378,9.363723,0.12090719,-0.008698199,0.07981086,-0.16750988
35,1.43599E+12,-2.778471,9.339182,0.11671733,-0.005033007,0.077367395,-0.16476099
36,1.43599E+12,-2.7629087,9.350554,0.11492168,0.002602808,0.07064788,-0.16506642
37,1.43599E+12,-2.7659016,9.354745,0.095169514,0.004435403,0.06820442,-0.16873161
38,1.43599E+12,-2.7964275,9.355942,0.08619126,0.006268,0.064539224,-0.1742294
39,1.43599E+12,-2.8119898,9.367912,0.06464344,0.010849489,0.06484465,-0.18217064
40,1.43599E+12,-2.8431146,9.333197,0.06584055,0.007184297,0.065455526,-0.1882793
41,1.43599E+12,-2.855684,9.314043,0.078410104,0.005657135,0.059957735,-0.19041732
42,1.43599E+12,-2.8431146,9.314043,0.05686229,0.00993319,0.053238217,-0.18553041
43,1.43599E+12,-2.846706,9.315839,0.05865794,0.005657135,0.05354365,-0.17209136
44,1.43599E+12,-2.8670566,9.361927,0.02932897,0.006878864,0.055070814,-0.16537185
45,1.43599E+12,-2.8754363,9.382876,0.011372458,-0.001978682,0.04896216,-0.16079035
46,1.43599E+12,-2.8790276,9.363124,0.05746084,-0.009614497,0.051711053,-0.15101652
47,1.43599E+12,-2.8604724,9.3499565,0.077213004,-0.009919929,0.048045862,-0.14735132
48,1.43599E+12,-2.8060043,9.336788,0.089782566,0.002908241,0.03521769,-0.13818835
49,1.43599E+12,-2.747945,9.345168,0.108337626,0.001381077,0.025138415,-0.13574488
50,1.43599E+12,-2.693477,9.348161,0.11492168,0.011154922,0.015364572,-0.13635576
51,1.43599E+12,-2.6390088,9.36911,0.11133038,0.013903813,0.016586302,-0.14674047
52,1.43599E+12,-2.6132712,9.414599,0.061650693,0.016652709,0.02208409,-0.14979479
53,1.43599E+12,-2.618658,9.449914,-0.002394202,0.014209246,0.037966587,-0.16170666
54,1.43599E+12,-2.6420016,9.405023,-0.00059855,0.004435403,0.065455526,-0.16750988
55,1.43599E+12,-2.6952724,9.414001,-0.007182605,-0.005949305,0.08836297,-0.17545113
56,1.43599E+12,-2.7401638,9.376292,-0.008978256,-0.013279689,0.110659555,-0.18522497
57,1.43599E+12,-2.7880478,9.39365,-0.018555064,-0.014195986,0.1186008,-0.18889016
58,1.43599E+12,-2.830545,9.3738985,-0.001795651,-0.011447093,0.1195171,-0.19652598
59,1.43599E+12,-2.8287494,9.357738,-0.010773907,-0.009919929,0.113713875,-0.19713685
60,1.43599E+12,-2.8281507,9.324817,-0.013766659,-0.002589546,0.10852152,-0.19713685
61,1.43599E+12,-2.7976246,9.300277,-0.020350715,0.005046269,0.09111186,-0.1977477
62,1.43599E+12,-2.8137856,9.333796,-0.05207389,0.007795163,0.083170615,-0.20538352
63,1.43599E+12,-2.8179753,9.342773,-0.05746084,0.021234198,0.08103259,-0.2059944
64,1.43599E+12,-2.8532898,9.356541,-0.108337626,0.012682086,0.090500996,-0.20202376
65,1.43599E+12,-2.9053638,9.361927,-0.09636662,0.003824538,0.09416619,-0.18583584
66,1.43599E+12,-2.9460652,9.333197,-0.11611878,0.002908241,0.102412865,-0.17545113
67,1.43599E+12,-2.96881,9.317635,-0.14544775,0.004740836,0.102412865,-0.16842617
68,1.43599E+12,-2.973,9.292496,-0.1412579,0.002297375,0.09386076,-0.15865234
69,1.43599E+12,-2.9400797,9.324219,-0.15203181,0.000159347,0.07431307,-0.15162739
70,1.43599E+12,-2.896984,9.31943,-0.14784196,-0.001062384,0.05843057,-0.15712517
71,1.43599E+12,-2.8724434,9.32362,-0.15263036,-0.003200412,0.040104613,-0.16934247
72,1.43599E+12,-2.8646624,9.355942,-0.12689269,-0.003505845,0.025138415,-0.17086963
73,1.43599E+12,-2.831742,9.339182,-0.11372458,-0.008698199,0.019029763,-0.16079035
74,1.43599E+12,-2.825158,9.300277,-0.11971009,-0.012974256,0.015670005,-0.16506642
75,1.43599E+12,-2.8790276,9.356541,-0.11611878,-0.008698199,0.016891735,-0.16292839
76,1.43599E+12,-2.8975825,9.384073,-0.10534488,-0.013585121,0.027276445,-0.15437628
77,1.43599E+12,-2.8766334,9.367912,-0.10474633,-0.025802426,0.037661154,-0.1452133
78,1.43599E+12,-2.8449101,9.315839,-0.0712275,-0.03221651,0.032774232,-0.14154811
79,1.43599E+12,-2.8119898,9.321824,-0.054468088,-0.019999206,0.021473225,-0.13543946
80,1.43599E+12,-2.7766755,9.326612,-0.037110128,-0.012057958,0.015364572,-0.13757747
81,1.43599E+12,-2.7341783,9.357738,-0.060453594,-0.009003632,0.006507026,-0.1470459
82,1.43599E+12,-2.698864,9.387066,-0.078410104,-0.007781901,0.007117892,-0.1452133
83,1.43599E+12,-2.718616,9.415796,-0.10295067,-0.011752525,0.016891735,-0.1479622
84,1.43599E+12,-2.7257986,9.417592,-0.108936176,-0.027635021,0.03521769,-0.15010022
85,1.43599E+12,-2.7575219,9.357139,-0.08319851,-0.03191108,0.052016485,-0.13818835
86,1.43599E+12,-2.7874494,9.381081,-0.0724246,-0.03985233,0.06637182,-0.14124268
87,1.43599E+12,-2.8078,9.351153,-0.04189853,-0.049015306,0.06515009,-0.1461296
88,1.43599E+12,-2.8323407,9.346964,-0.02633622,-0.045044683,0.061790332,-0.15071109
89,1.43599E+12,-2.80361,9.303867,-0.02932897,-0.034965403,0.055070814,-0.15681973
90,1.43599E+12,-2.8083985,9.299678,-0.024540568,-0.031300213,0.038577452,-0.15590344
91,1.43599E+12,-2.8263552,9.336189,-0.035913024,-0.024580695,0.030025337,-0.1452133
92,1.43599E+12,-2.8443117,9.3733,-0.05207389,-0.021220937,0.028498175,-0.13513403
93,1.43599E+12,-2.8485014,9.321824,-0.06823475,-0.029773049,0.0324688,-0.122611284
94,1.43599E+12,-2.8844144,9.376891,-0.044292733,-0.039241463,0.031857934,-0.101231
95,1.43599E+12,-2.8939912,9.3978405,-0.054468088,-0.036798,0.026971012,-0.08229418
96,1.43599E+12,-2.891597,9.385869,-0.047285482,-0.046877276,0.0175026,-0.05480524
97,1.43599E+12,-2.8760347,9.409811,-0.01436521,-0.050847903,0.00131467,-0.04319881
98,1.43599E+12,-2.842516,9.41879,-0.030526072,-0.050542466,-0.014262393,-0.028538033
99,1.43599E+12,-2.835932,9.46009,-0.05207389,-0.050847903,-0.043583926,-0.02120766
100,1.43599E+12,-2.8580782,9.479243,-0.06823475,-0.066424966,-0.07962498,-0.010517508
101,1.43599E+12,-2.842516,9.472659,-0.020949265,-0.08047487,-0.104365006,0.006586716
102,1.43599E+12,-2.831742,9.437943,0.045489833,-0.08994328,-0.14315495,0.032548487
103,1.43599E+12,-2.843713,9.415198,0.07062895,-0.105825774,-0.17003302,0.07225473
104,1.43599E+12,-2.8209682,9.32781,0.12928689,-0.12598433,-0.19355133,0.11776419
105,1.43599E+12,-2.7862523,9.269751,0.19093758,-0.13392557,-0.22195657,0.18526481
106,1.43599E+12,-2.7275944,9.270947,0.22625206,-0.13850707,-0.24364229,0.25490344
107,1.43599E+12,-2.586935,9.301474,0.29807812,-0.13148211,-0.2549433,0.31537908
108,1.43599E+12,-2.3750482,9.290101,0.34237084,-0.13392557,-0.26380086,0.392959
109,1.43599E+12,-2.1158757,9.334992,0.41359833,-0.13911793,-0.26777148,0.45526725
110,1.43599E+12,-1.8561049,9.41041,0.46327803,-0.12598433,-0.27388012,0.47573125
111,1.43599E+12,-1.5969325,9.485827,0.4866215,-0.11223986,-0.27601817,0.47267693
112,1.43599E+12,-1.3742718,9.558251,0.5746084,-0.1097964,-0.26532802,0.45648897
113,1.43599E+12,-1.1623849,9.595362,0.6206968,-0.10521491,-0.24333684,0.43969017
114,1.43599E+12,-1.0181342,9.599552,0.6691794,-0.08230746,-0.22226201,0.40242743
115,1.43599E+12,-0.8846575,9.637859,0.7062895,-0.06886843,-0.19141331,0.3529473
116,1.43599E+12,-0.7218518,9.673772,0.7200562,-0.048709873,-0.14987448,0.3040781
117,1.43599E+12,-0.6841431,9.68694,0.7134721,-0.034354538,-0.113222554,0.24360244
118,1.43599E+12,-0.7009025,9.753978,0.6895301,-0.019999206,-0.06893483,0.20756139
119,1.43599E+12,-0.741604,9.7719345,0.66259533,-0.018777475,-0.038086135,0.16571711
120,1.43599E+12,-0.7493851,9.7479925,0.64583594,-0.016639447,-0.00815374,0.14739116
121,1.43599E+12,-0.6841431,9.760562,0.60932434,-0.015112285,0.016280869,0.12967606
122,1.43599E+12,-0.61650693,9.770737,0.6015432,-0.014501419,0.023611253,0.103103414
123,1.43599E+12,-0.58777654,9.807847,0.5943606,-0.007171037,0.03033077,0.07714166
124,1.43599E+12,-0.61411273,9.787497,0.58538234,-0.013585121,0.027276445,0.04629296
125,1.43599E+12,-0.55485624,9.783307,0.57760113,-0.015112285,0.023611253,0.025828972
126,1.43599E+12,-0.4381389,9.806051,0.61890113,-0.016028583,0.013226545,-0.002576262
127,1.43599E+12,-0.39205053,9.808446,0.6464345,-0.025496993,0.0034527,-0.029759765
128,1.43599E+12,-0.3369839,9.8042555,0.6907272,-0.021220937,9.294227e-05,-0.06091389
129,1.43599E+12,-0.3357868,9.788095,0.6973112,-0.013890554,-0.00235052,-0.111004844
130,1.43599E+12,-0.36152446,9.759365,0.6955156,-0.016334016,0.002841834,-0.14307527
131,1.43599E+12,-0.35553896,9.766547,0.7140707,-0.012974256,0.004063565,-0.17025878
132,1.43599E+12,-0.40581718,9.731832,0.712275,-0.006865604,0.018113466,-0.19224992
133,1.43599E+12,-0.45489833,9.709685,0.7266402,0.00046478,0.026971012,-0.20904872
134,1.43599E+12,-0.51834464,9.68275,0.7044938,0.013292948,0.03827202,-0.2285964
135,1.43599E+12,-0.53570265,9.700109,0.7015011,0.016347276,0.059041437,-0.23439962
136,1.43599E+12,-0.52492875,9.646837,0.6865373,0.023372227,0.07095331,-0.23592679
137,1.43599E+12,-0.521936,9.733627,0.66259533,0.039254725,0.08103259,-0.2511984
138,1.43599E+12,-0.521936,9.803658,0.62488663,0.045668803,0.10882695,-0.2698298
139,1.43599E+12,-0.50637364,9.791686,0.5907693,0.041087314,0.12287685,-0.2921264
140,1.43599E+12,-0.5434838,9.81503,0.5805939,0.032229774,0.14028652,-0.32908374
141,1.43599E+12,-0.5746084,9.824607,0.5734113,0.0343678,0.15372555,-0.36390305
142,1.43599E+12,-0.6434417,9.807847,0.57400984,0.031924337,0.16747002,-0.39108658
143,1.43599E+12,-0.7188591,9.765948,0.53450555,0.026121119,0.17388411,-0.40788537
144,1.43599E+12,-0.7428011,9.757569,0.51595044,0.02734285,0.17999277,-0.43506885
145,1.43599E+12,-0.7541735,9.785701,0.5129577,0.022455929,0.18518512,-0.47477508
146,1.43599E+12,-0.78649527,9.809045,0.48243165,0.022150496,0.18762858,-0.52639323
147,1.43599E+12,-0.8888474,9.742006,0.480636,0.017263575,0.1915992,-0.58412
148,1.43599E+12,-1.0313023,9.747394,0.4429273,0.020317899,0.19526438,-0.61008173
149,1.43599E+12,-1.1785458,9.716867,0.42317516,0.022455929,0.20015131,-0.63237834
150,1.43599E+12,-1.2910733,9.73662,0.39145198,0.022455929,0.20045674,-0.65009344
151,1.43599E+12,-1.4251486,9.68275,0.37349546,0.016652709,0.20106761,-0.67025197
152,1.43599E+12,-1.4975731,9.620501,0.37110126,0.011154922,0.20167847,-0.6784986
153,1.43599E+12,-1.620276,9.58818,0.36272156,0.010238623,0.20076218,-0.6922431
154,1.43599E+12,-1.7645266,9.546879,0.338181,0.006573431,0.20412193,-0.7127071
155,1.43599E+12,-1.8369513,9.524135,0.33518824,0.00748973,0.20717627,-0.7322548
156,1.43599E+12,-1.9542671,9.519346,0.32321724,0.006573431,0.20259477,-0.7631035
157,1.43599E+12,-2.0697873,9.498995,0.31423897,0.004740836,0.19831872,-0.79242504
158,1.43599E+12,-2.2272062,9.458294,0.29328972,0.006573431,0.18549055,-0.81258357
159,1.43599E+12,-2.3768437,9.391854,0.29867667,0.006878864,0.17693843,-0.8168596
160,1.43599E+12,-2.510919,9.344569,0.30047232,0.010849489,0.1598342,-0.8193031
161,1.43599E+12,-2.6557682,9.288305,0.31603462,0.019096168,0.1476169,-0.80891836
162,1.43599E+12,-2.8060043,9.205706,0.31184477,0.0343678,0.1280692,-0.8052532
163,1.43599E+12,-2.9119477,9.128492,0.31124622,0.042309046,0.112186715,-0.78906524
164,1.43599E+12,-3.0556,9.113529,0.2825158,0.061245866,0.10607806,-0.77043384
165,1.43599E+12,-3.1878796,9.147048,0.25318682,0.07926639,0.09813681,-0.749359
166,1.43599E+12,-3.3141737,9.172187,0.2112883,0.08384788,0.09874768,-0.71973205
167,1.43599E+12,-3.3614593,9.146449,0.1604115,0.07773923,0.10394004,-0.6781932
168,1.43599E+12,-3.4542346,9.167996,0.1364695,0.06949255,0.11340845,-0.64581734
169,1.43599E+12,-3.591901,9.236232,0.062249243,0.054220922,0.12318228,-0.6070274
170,1.43599E+12,-3.7122097,9.224859,0.040102877,0.02520482,0.13753763,-0.5673212
171,1.43599E+12,-3.8726213,9.145252,0.049679685,-0.010225362,0.14975493,-0.5187574
172,1.43599E+12,-3.9456444,8.998607,0.065242,-0.037103433,0.14608973,-0.47538596
173,1.43599E+12,-3.9983168,8.925584,0.110133275,-0.0499316,0.13692676,-0.44331557
174,1.43599E+12,-4.0467997,8.856153,0.17058687,-0.059094585,0.12012796,-0.40116584
175,1.43599E+12,-4.0276456,8.859743,0.17836803,-0.057872854,0.08439235,-0.35932156
176,1.43599E+12,-3.989937,8.895058,0.17836803,-0.04718271,0.051405624,-0.3229751
177,1.43599E+12,-3.9863458,8.941745,0.13826515,-0.036187135,0.021778658,-0.28998837
178,1.43599E+12,-3.9665937,8.916007,0.1604115,-0.031605646,-0.003877685,-0.26372117
179,1.43599E+12,-3.9707835,8.974067,0.1412579,-0.040768623,-0.011208065,-0.23165073
180,1.43599E+12,-4.0019083,8.94773,0.16220717,-0.05573482,-0.010597199,-0.19316623
181,1.43599E+12,-4.0025067,8.9602995,0.16340427,-0.072228186,-0.000517923,-0.15407084
182,1.43599E+12,-4.0156746,8.948329,0.19692309,-0.078336835,0.006507026,-0.121084124
183,1.43599E+12,-3.9905357,8.937555,0.17178397,-0.08719438,0.004063565,-0.10245273
184,1.43599E+12,-3.9228995,8.899248,0.2136825,-0.09513564,-0.001434222,-0.09023543
185,1.43599E+12,-3.8684313,8.911818,0.24720132,-0.094219334,-0.03136662,-0.096344076
186,1.43599E+12,-3.7924154,8.945336,0.29987377,-0.08627809,-0.066491365,-0.11467004
187,1.43599E+12,-3.7122097,8.953117,0.3645172,-0.079558566,-0.092758566,-0.13116339
188,1.43599E+12,-3.6577415,8.941146,0.42197806,-0.08047487,-0.113222554,-0.14307527
189,1.43599E+12,-3.6254199,8.948329,0.49799395,-0.076809675,-0.11200082,-0.1461296
190,1.43599E+12,-3.6194344,8.933964,0.54049104,-0.06734126,-0.0948966,-0.14002094
191,1.43599E+12,-3.6248214,8.917204,0.56802434,-0.052069634,-0.059466418,-0.12749821
192,1.43599E+12,-3.6314054,8.926183,0.5662287,-0.04137949,-0.01762215,-0.12200042
193,1.43599E+12,-3.669114,8.942344,0.57999533,-0.030078482,0.015670005,-0.12016782
194,1.43599E+12,-3.7032316,8.966884,0.57281274,-0.016334016,0.03705029,-0.121084124
195,1.43599E+12,-3.691859,8.966286,0.52373165,0.00046478,0.05354365,-0.122305855
196,1.43599E+12,-3.6661212,8.967483,0.5129577,0.01207122,0.057514273,-0.12200042
197,1.43599E+12,-3.6403837,8.973468,0.4794389,0.017263575,0.05629254,-0.12719277
198,1.43599E+12,-3.6367924,8.96449,0.46746787,0.014209246,0.053238217,-0.1461296
199,1.43599E+12,-3.655946,9.011177,0.46387658,0.009016892,0.04987846,-0.15987407
200,1.43599E+12,-3.7193923,9.062054,0.42676646,0.010238623,0.057208844,-0.1714805
201,1.43599E+12,-3.6924577,9.093178,0.4261679,0.001075644,0.056903407,-0.17728372
202,1.43599E+12,-3.6631286,9.053674,0.4405331,-0.017555745,0.06331749,-0.18217064
203,1.43599E+12,-3.639785,9.026739,0.47046062,-0.023969831,0.06362292,-0.18980646
204,1.43599E+12,-3.6619315,8.977059,0.51235914,-0.030689348,0.061179467,-0.2023292
205,1.43599E+12,-3.6924577,8.954913,0.5255273,-0.026107859,0.05781971,-0.21668454
206,1.43599E+12,-3.721188,8.933964,0.5243302,-0.018166611,0.051405624,-0.21424107
207,1.43599E+12,-3.751714,8.93935,0.4961983,-0.012057958,0.055376247,-0.20110747
208,1.43599E+12,-3.8145618,8.971672,0.46627077,-0.010836228,0.065760955,-0.1733131
209,1.43599E+12,-3.7828386,8.94773,0.43514615,-0.014806852,0.084697776,-0.14643502
210,1.43599E+12,-3.7511156,8.968081,0.4357447,-0.02732959,0.10516176,-0.10153643
211,1.43599E+12,-3.7193923,8.980651,0.4309563,-0.032827377,0.11890623,-0.07190947
212,1.43599E+12,-3.7367504,9.028535,0.42556936,-0.036492568,0.13203983,-0.08015615
213,1.43599E+12,-3.7337575,9.000402,0.4369418,-0.036187135,0.14517343,-0.087486535
214,1.43599E+12,-3.7253778,9.009979,0.45010993,-0.036798,0.14181368,-0.09023543
215,1.43599E+12,-3.716998,8.970475,0.44352585,-0.031300213,0.13142897,-0.093289755
216,1.43599E+12,-3.6882677,9.008782,0.44113165,-0.02152637,0.11279757,-0.10397989
217,1.43599E+12,-3.7391446,9.0429,0.5021838,-0.012363391,0.08989014,-0.115280904
218,1.43599E+12,-3.7702692,9.116522,0.49559975,-0.002589546,0.077367395,-0.13146883
219,1.43599E+12,-3.8373067,9.077616,0.51954174,-0.008698199,0.058736004,-0.14276984
220,1.43599E+12,-3.9228995,9.1272955,0.5267244,-0.018472044,0.053849082,-0.15223825
221,1.43599E+12,-3.9869444,9.045893,0.5327099,-0.020610072,0.052016485,-0.16781531
222,1.43599E+12,-4.0318356,8.926781,0.53570265,-0.03221651,0.047129564,-0.18583584
223,1.43599E+12,-4.1222167,8.893861,0.5363012,-0.050237037,0.036439423,-0.20996502
224,1.43599E+12,-4.2024226,8.762778,0.53091425,-0.059705444,0.032163367,-0.21973886
225,1.43599E+12,-4.31076,8.67958,0.5734113,-0.094219334,0.028192742,-0.2163791
226,1.43599E+12,-4.457405,8.668806,0.6051345,-0.12506802,0.015364572,-0.20324549
227,1.43599E+12,-4.5914803,8.576629,0.6745663,-0.16202538,-0.006015711,-0.19713685
228,1.43599E+12,-4.670489,8.416218,0.7727286,-0.20356421,-0.03289378,-0.1910282
229,1.43599E+12,-4.743512,8.32404,0.91697925,-0.22769338,-0.07015656,-0.17178594
230,1.43599E+12,-4.8464627,8.429385,1.0313023,-0.22891511,-0.1089465,-0.11497547
231,1.43599E+12,-4.883573,8.497022,1.1324574,-0.23410746,-0.16758956,-0.032203227
232,1.43599E+12,-4.8542438,8.453327,1.264737,-0.24052155,-0.21768053,0.08538832
233,1.43599E+12,-4.661511,8.4234,1.3617022,-0.24449217,-0.27235296,0.2640664
234,1.43599E+12,-4.297592,8.470686,1.460463,-0.2362455,-0.32885802,0.4274729
235,1.43599E+12,-3.7960067,8.582016,1.5622166,-0.21639238,-0.37345117,0.6589908
236,1.43599E+12,-3.3201592,8.636484,1.6352397,-0.19776098,-0.40674332,0.86393607
237,1.43599E+12,-2.7952304,8.79091,1.6783354,-0.19012517,-0.41743347,1.0148199
238,1.43599E+12,-2.3116016,8.725668,1.702876,-0.16905032,-0.40796506,1.1214159
239,1.43599E+12,-1.9452889,8.930372,1.6705543,-0.15347326,-0.37039685,1.1892219
240,1.43599E+12,-1.5179238,8.892664,1.7250223,-0.13026038,-0.33741012,1.254279
241,1.43599E+12,-1.2449849,8.920795,1.690905,-0.10460404,-0.29251152,1.2741321
242,1.43599E+12,-0.9379285,8.891466,1.6825253,-0.0639815,-0.23264672,1.2438943
243,1.43599E+12,-0.65242,8.937555,1.6681601,-0.033743672,-0.17339279,1.190749
244,1.43599E+12,-0.38965634,9.109938,1.654992,-0.007476469,-0.123301834,1.1519591
245,1.43599E+12,-0.12928689,9.507375,1.6645688,0.032535203,-0.10680847,1.0988138
246,1.43599E+12,0.093373865,9.645041,1.7040731,0.070103414,-0.11230627,1.002297
247,1.43599E+12,0.15382746,9.597756,1.733402,0.099119514,-0.12177467,0.8358363
248,1.43599E+12,0.107739076,9.575011,1.7806876,0.13913119,-0.13735174,0.6602125
249,1.43599E+12,-0.20051439,9.814431,1.7675194,0.17975374,-0.16117547,0.52734935
250,1.43599E+12,-0.25558102,9.700109,1.6346412,0.2588608,-0.17950144,0.3440898
251,1.43599E+12,-0.31483752,9.412804,1.4586674,0.33216462,-0.18652639,0.20542334
252,1.43599E+12,-0.50158525,9.540894,1.1779473,0.41768575,-0.1651461,0.109822944
253,1.43599E+12,-0.76434886,9.992201,0.8936358,0.4989308,-0.13643543,0.060342863
254,1.43599E+12,-0.8750807,10.164583,0.50397944,0.54321855,-0.08115214,0.06584065
255,1.43599E+12,-0.78769237,10.027515,0.1352724,0.54566205,-0.03167205,0.14158793
256,1.43599E+12,-0.7164649,9.959879,-0.1340753,0.4992363,0.04285351,0.23107968
257,1.43599E+12,-0.6937199,9.925163,-0.28431144,0.42807046,0.08530864,0.26070666
258,1.43599E+12,-0.5805939,9.718663,-0.39264908,0.34102216,0.09386076,0.25215453
259,1.43599E+12,-0.4213795,9.4972,-0.43873745,0.28757146,0.07645109,0.21092115
260,1.43599E+12,-0.24899697,9.431957,-0.4782418,0.24817064,0.053849082,0.1562487
261,1.43599E+12,-0.110133275,9.667188,-0.5386954,0.23076099,0.00925592,0.13059236
262,1.43599E+12,0.12150574,9.855133,-0.6338649,0.20999156,-0.028923158,0.13273038
263,1.43599E+12,0.47225627,9.9790325,-0.7374141,0.18402979,-0.06801854,0.15319438
264,1.43599E+12,0.7882909,10.046669,-0.82360536,0.15654086,-0.08420646,0.15991388
265,1.43599E+12,0.8726865,10.152613,-0.8858546,0.11255855,-0.07748695,0.13731189
266,1.43599E+12,0.87807345,10.001179,-0.9175778,0.06368933,-0.034115512,0.04782012
267,1.43599E+12,0.76315176,9.972448,-0.9780314,0.024899388,0.028803607,-0.057554133
268,1.43599E+12,0.57640404,10.129868,-1.0456676,-0.008698199,0.10424547,-0.1461296
269,1.43599E+12,0.45310268,10.272323,-1.1192893,-0.036492568,0.1757167,-0.17881088
270,1.43599E+12,0.29149407,10.500969,-1.1827357,-0.07742054,0.2251968,-0.19896944
271,1.43599E+12,0.19572599,10.654796,-1.2791022,-0.1107127,0.25848892,-0.22676381
272,1.43599E+12,0.13946225,10.794857,-1.3503298,-0.16110907,0.27925834,-0.23775938
273,1.43599E+12,0.095169514,11.008539,-1.3640964,-0.2063131,0.29514083,-0.23653765
274,1.43599E+12,0.12749124,11.116877,-1.3395559,-0.23991069,0.28964305,-0.23928654
275,1.43599E+12,0.24361002,11.188704,-1.2629414,-0.3028298,0.27956378,-0.23714852
276,1.43599E+12,0.37948096,11.232397,-1.1282675,-0.34803385,0.25268573,-0.22554208
277,1.43599E+12,0.073621705,12.154165,-0.5835867,-0.39690307,0.23130544,-0.1891956
278,1.43599E+12,-0.6691794,14.655507,-0.30166942,-0.34284148,0.20503823,-0.14857306
279,1.43599E+12,0.28311434,11.416751,0.01616086,-0.29488856,0.1598342,-0.15498714
280,1.43599E+12,0.59017074,10.233417,0.7685388,-0.60948414,0.14181368,-0.10245273
281,1.43599E+12,1.4167689,9.515156,1.328782,-0.43966362,0.28872675,0.038657144
282,1.43599E+12,2.0386627,9.379884,1.6502035,-0.4011791,0.06912071,0.26162297
283,1.43599E+12,2.1110873,9.452309,2.0278888,-0.32512638,0.055987112,0.43510872
284,1.43599E+12,2.360683,8.008605,2.5073278,-0.3898781,-0.031061184,0.27261853
285,1.43599E+12,2.349909,7.5974007,2.907758,-0.44119078,-0.0677131,0.05637224
286,1.43599E+12,2.3277626,7.7614036,2.9741971,-0.31749058,-0.12727246,-0.13971551
287,1.43599E+12,2.3768437,7.7608047,2.7730842,-0.18676542,-0.20301975,-0.10581249
288,1.43599E+12,2.2840683,7.844003,2.4522612,-0.084140055,-0.15873201,0.020025745
289,1.43599E+12,2.219425,7.914034,2.095525,-0.019693773,-0.04999801,0.09821649
290,1.43599E+12,2.100912,8.218098,1.7705121,0.016652709,0.07950542,0.11257182
291,1.43599E+12,1.9297266,8.5143795,1.602918,0.014209246,0.16411026,0.07042213
292,1.43599E+12,1.6711528,8.785523,1.5897499,-0.036187135,0.27040082,-0.04625313
